/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_VGOSWEC_inertia_springs
* Project Lead:	JD
* Labview Operator:	PH
* Comments:	Dry swing test to determine moment of inertia of VGOSWEC with springs. Naming convention: PHI (signed initial pos in deg) VGM (variable geometry module angle in deg).
* Date and Time:	Tue 06 Jul 2021 11:32:10 AM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
16.52600	-11.99660	89.64000
16.52800	-12.08680	89.55000
16.53000	-11.99660	89.55000
16.53200	-11.90640	89.64000
16.53400	-11.72600	89.73000
16.53600	-11.54560	89.73000
16.53800	-11.36520	89.82000
16.54000	-11.36520	89.91000
16.54200	-11.27500	89.82000
16.54400	-11.09460	89.91000
16.54600	-11.00440	89.91000
16.54800	-10.91420	89.91000
16.55000	-10.64360	90.00000
16.55200	-10.55340	90.09000
16.55400	-10.46320	90.18000
16.55600	-10.28280	90.27000
16.55800	-10.19260	90.18000
16.56000	-10.10240	90.09000
16.56200	-10.01220	90.09000
16.56400	-9.92200	90.18000
16.56600	-9.74160	90.27000
16.56800	-9.65140	90.27000
16.57000	-9.65140	90.27000
16.57200	-9.47100	90.27000
16.57400	-9.47100	90.36000
16.57600	-9.47100	90.36000
16.57800	-9.38080	90.36000
16.58000	-9.29060	90.36000
16.58200	-9.11020	90.45000
16.58400	-9.02000	90.54000
16.58600	-8.92980	90.54000
16.58800	-8.83960	90.63000
16.59000	-8.56900	90.63000
16.59200	-8.56900	90.72000
16.59400	-8.38860	90.81000
16.59600	-8.20820	90.90000
16.59800	-8.11800	90.81000
16.60000	-8.11800	90.81000
16.60200	-8.02780	90.81000
16.60400	-7.93760	90.90000
16.60600	-7.75720	90.90000
16.60800	-7.57680	90.99000
16.61000	-7.39640	90.99000
16.61200	-7.39640	90.99000
16.61400	-7.21600	91.08000
16.61600	-6.94540	91.08000
16.61800	-6.76500	91.08000
16.62000	-6.58460	91.26000
16.62200	-6.49440	91.35000
16.62400	-6.31400	91.44000
16.62600	-6.31400	91.53000
16.62800	-6.22380	91.53000
16.63000	-5.95320	91.53000
16.63200	-5.68260	91.71000
16.63400	-5.50220	91.80000
16.63600	-5.50220	91.71000
16.63800	-5.32180	91.80000
16.64000	-5.05120	91.71000
16.64200	-5.05120	91.80000
16.64400	-4.78060	91.98000
16.64600	-4.51000	92.07000
16.64800	-4.51000	92.16000
16.65000	-4.32960	92.25000
16.65200	-4.23940	92.25000
16.65400	-4.14920	92.43000
16.65600	-3.96880	92.52000
16.65800	-3.69820	92.52000
16.66000	-3.69820	92.52000
16.66200	-3.60800	92.52000
16.66400	-3.51780	92.43000
16.66600	-3.33740	92.43000
16.66800	-3.24720	92.52000
16.67000	-3.15700	92.61000
16.67200	-2.97660	92.70000
16.67400	-2.79620	92.79000
16.67600	-2.70600	92.79000
16.67800	-2.52560	92.97000
16.68000	-2.25500	92.88000
16.68200	-2.16480	92.88000
16.68400	-1.98440	92.88000
16.68600	-1.89420	92.88000
16.68800	-1.71380	92.97000
16.69000	-1.44320	93.06000
16.69200	-1.26280	93.15000
16.69400	-1.26280	93.15000
16.69600	-1.08240	93.15000
16.69800	-0.90200	93.15000
16.70000	-0.72160	93.06000
16.70200	-0.45100	93.06000
16.70400	-0.18040	93.15000
16.70600	-0.09020	93.15000
16.70800	0.00000	93.15000
16.71000	0.36080	93.24000
16.71200	0.63140	93.15000
16.71400	0.63140	93.15000
16.71600	0.81180	93.15000
16.71800	0.90200	93.15000
16.72000	1.08240	93.15000
16.72200	1.17260	93.15000
16.72400	1.35300	93.15000
16.72600	1.62360	93.06000
16.72800	1.80400	93.06000
16.73000	1.98440	93.06000
16.73200	2.25500	93.15000
16.73400	2.43540	93.06000
16.73600	2.43540	92.97000
16.73800	2.61580	92.97000
16.74000	2.70600	92.97000
16.74200	2.97660	92.97000
16.74400	3.24720	92.97000
16.74600	3.33740	92.97000
16.74800	3.42760	92.97000
16.75000	3.60800	92.97000
16.75200	3.78840	92.97000
16.75400	3.96880	92.97000
16.75600	4.14920	92.88000
16.75800	4.23940	92.88000
16.76000	4.51000	92.88000
16.76200	4.69040	92.97000
16.76400	4.69040	92.88000
16.76600	4.78060	92.97000
16.76800	4.87080	92.88000
16.77000	5.14140	92.88000
16.77200	5.23160	92.88000
16.77400	5.50220	92.79000
16.77600	5.68260	92.88000
16.77800	5.86300	92.79000
16.78000	5.95320	92.88000
16.78200	6.04340	92.79000
16.78400	6.22380	92.70000
16.78600	6.31400	92.70000
16.78800	6.49440	92.61000
16.79000	6.67480	92.70000
16.79200	6.76500	92.70000
16.79400	6.94540	92.61000
16.79600	7.21600	92.52000
16.79800	7.39640	92.61000
16.80000	7.48660	92.52000
16.80200	7.66700	92.52000
16.80400	7.75720	92.43000
16.80600	8.02780	92.34000
16.80800	8.02780	92.34000
16.81000	8.20820	92.34000
16.81200	8.38860	92.25000
16.81400	8.47880	92.16000
16.81600	8.74940	92.25000
16.81800	8.92980	92.25000
16.82000	9.11020	92.16000
16.82200	9.20040	92.16000
16.82400	9.29060	92.16000
16.82600	9.38080	92.25000
16.82800	9.47100	92.25000
16.83000	9.65140	92.16000
16.83200	9.92200	92.16000
16.83400	10.10240	92.07000
16.83600	10.19260	92.07000
16.83800	10.28280	92.07000
16.84000	10.37300	91.98000
16.84200	10.55340	91.98000
16.84400	10.73380	91.89000
16.84600	10.82400	91.89000
16.84800	10.91420	91.80000
16.85000	11.09460	91.80000
16.85200	11.09460	91.89000
16.85400	11.27500	91.80000
16.85600	11.27500	91.71000
16.85800	11.45540	91.71000
16.86000	11.54560	91.53000
16.86200	11.63580	91.35000
16.86400	11.72600	91.35000
16.86600	12.08680	91.26000
16.86800	12.08680	91.26000
16.87000	12.26720	91.35000
16.87200	12.35740	91.17000
16.87400	12.35740	91.17000
16.87600	12.35740	91.26000
16.87800	12.44760	91.35000
16.88000	12.71820	91.35000
16.88200	12.89860	91.17000
16.88400	12.89860	90.99000
16.88600	12.98880	90.99000
16.88800	13.07900	90.99000
16.89000	13.16920	90.90000
16.89200	13.25940	90.99000
16.89400	13.43980	90.90000
16.89600	13.53000	90.99000
16.89800	13.62020	90.90000
16.90000	13.80060	90.81000
16.90200	13.89080	90.72000
16.90400	13.98100	90.63000
16.90600	14.07120	90.63000
16.90800	14.16140	90.54000
16.91000	14.16140	90.45000
16.91200	14.34180	90.45000
16.91400	14.43200	90.36000
16.91600	14.52220	90.27000
16.91800	14.61240	90.18000
16.92000	14.61240	90.18000
16.92200	14.61240	90.18000
16.92400	14.61240	90.09000
16.92600	14.79280	90.00000
16.92800	14.79280	90.00000
16.93000	15.06340	90.00000
16.93200	15.06340	89.91000
16.93400	15.15360	89.82000
16.93600	15.24380	89.64000
16.93800	15.24380	89.73000
16.94000	15.33400	89.73000
16.94200	15.33400	89.73000
16.94400	15.33400	89.82000
16.94600	15.42420	89.64000
16.94800	15.51440	89.55000
16.95000	15.51440	89.46000
16.95200	15.51440	89.64000
16.95400	15.60460	89.55000
16.95600	15.60460	89.55000
16.95800	15.60460	89.46000
16.96000	15.78500	89.37000
16.96200	15.78500	89.37000
16.96400	15.69480	89.46000
16.96600	15.69480	89.46000
16.96800	15.78500	89.46000
16.97000	15.87520	89.37000
16.97200	15.96540	89.37000
16.97400	15.96540	89.28000
16.97600	15.96540	89.28000
16.97800	15.96540	89.19000
16.98000	15.96540	89.28000
16.98200	15.96540	89.37000
16.98400	15.96540	89.28000
16.98600	16.05560	89.28000
16.98800	15.96540	89.28000
16.99000	15.96540	89.46000
16.99200	15.96540	89.46000
16.99400	15.96540	89.46000
16.99600	15.96540	89.55000
16.99800	16.05560	89.55000
17.00000	16.05560	89.46000
17.00200	16.05560	89.46000
17.00400	16.14580	89.55000
17.00600	16.23600	89.64000
17.00800	16.14580	89.55000
17.01000	16.14580	89.55000
17.01200	16.14580	89.55000
17.01400	16.05560	89.55000
17.01600	15.96540	89.55000
17.01800	15.78500	89.64000
17.02000	15.78500	89.64000
17.02200	15.78500	89.64000
17.02400	15.69480	89.64000
17.02600	15.42420	89.64000
17.02800	15.42420	89.73000
17.03000	15.33400	89.64000
17.03200	15.33400	89.64000
17.03400	15.33400	89.73000
17.03600	15.15360	89.73000
17.03800	15.15360	89.73000
17.04000	15.06340	89.82000
17.04200	15.06340	89.82000
17.04400	14.97320	89.82000
17.04600	14.97320	89.91000
17.04800	14.88300	90.00000
17.05000	14.79280	90.00000
17.05200	14.70260	89.91000
17.05400	14.70260	89.91000
17.05600	14.70260	89.91000
17.05800	14.61240	90.00000
17.06000	14.52220	90.00000
17.06200	14.43200	89.91000
17.06400	14.34180	90.00000
17.06600	14.16140	89.82000
17.06800	14.07120	89.91000
17.07000	14.07120	89.91000
17.07200	14.07120	90.09000
17.07400	14.07120	90.18000
17.07600	14.07120	90.09000
17.07800	13.98100	90.18000
17.08000	13.89080	90.18000
17.08200	13.71040	90.18000
17.08400	13.71040	90.18000
17.08600	13.62020	90.18000
17.08800	13.62020	90.18000
17.09000	13.53000	90.27000
17.09200	13.25940	90.27000
17.09400	13.25940	90.27000
17.09600	13.16920	90.27000
17.09800	13.07900	90.27000
17.10000	12.98880	90.36000
17.10200	12.89860	90.36000
17.10400	12.71820	90.36000
17.10600	12.62800	90.27000
17.10800	12.53780	90.36000
17.11000	12.44760	90.27000
17.11200	12.35740	90.36000
17.11400	12.26720	90.36000
17.11600	12.26720	90.36000
17.11800	11.90640	90.54000
17.12000	11.90640	90.54000
17.12200	11.72600	90.63000
17.12400	11.54560	90.72000
17.12600	11.45540	90.81000
17.12800	11.45540	90.90000
17.13000	11.36520	90.90000
17.13200	11.18480	90.90000
17.13400	11.00440	90.81000
17.13600	10.91420	90.90000
17.13800	10.73380	90.99000
17.14000	10.64360	91.08000
17.14200	10.55340	91.08000
17.14400	10.37300	91.17000
17.14600	10.28280	91.08000
17.14800	10.28280	91.17000
17.15000	10.19260	91.26000
17.15200	10.01220	91.35000
17.15400	10.01220	91.35000
17.15600	9.83180	91.53000
17.15800	9.83180	91.62000
17.16000	9.65140	91.71000
17.16200	9.47100	91.71000
17.16400	9.38080	91.71000
17.16600	9.11020	91.71000
17.16800	9.11020	91.71000
17.17000	9.02000	91.89000
17.17200	8.83960	91.89000
17.17400	8.83960	91.98000
17.17600	8.65920	91.98000
17.17800	8.47880	91.98000
17.18000	8.20820	91.98000
17.18200	8.11800	92.07000
17.18400	8.02780	92.16000
17.18600	7.84740	92.16000
17.18800	7.75720	92.16000
17.19000	7.57680	92.25000
17.19200	7.48660	92.25000
17.19400	7.39640	92.25000
17.19600	7.21600	92.25000
17.19800	7.03560	92.25000
17.20000	6.94540	92.25000
17.20200	6.49440	92.43000
17.20400	6.49440	92.43000
17.20600	6.22380	92.43000
17.20800	6.04340	92.43000
17.21000	5.68260	92.52000
17.21200	5.68260	92.52000
17.21400	5.50220	92.70000
17.21600	5.32180	92.70000
17.21800	5.23160	92.61000
17.22000	5.05120	92.70000
17.22200	5.05120	92.61000
17.22400	4.87080	92.61000
17.22600	4.78060	92.61000
17.22800	4.69040	92.70000
17.23000	4.60020	92.61000
17.23200	4.51000	92.61000
17.23400	4.32960	92.70000
17.23600	4.14920	92.70000
17.23800	4.05900	92.61000
17.24000	3.87860	92.70000
17.24200	3.78840	92.70000
17.24400	3.42760	92.79000
17.24600	3.42760	92.79000
17.24800	3.33740	92.88000
17.25000	3.15700	92.88000
17.25200	3.06680	92.88000
17.25400	2.88640	92.88000
17.25600	2.70600	92.97000
17.25800	2.52560	93.06000
17.26000	2.34520	92.97000
17.26200	2.25500	92.79000
17.26400	2.16480	92.70000
17.26600	2.07460	92.70000
17.26800	1.80400	92.70000
17.27000	1.71380	92.61000
17.27200	1.62360	92.61000
17.27400	1.35300	92.61000
17.27600	1.08240	92.70000
17.27800	0.81180	92.79000
17.28000	0.81180	92.79000
17.28200	0.54120	92.70000
17.28400	0.36080	92.70000
17.28600	0.18040	92.70000
17.28800	0.09020	92.61000
17.29000	-0.09020	92.52000
17.29200	-0.18040	92.43000
17.29400	-0.45100	92.52000
17.29600	-0.54120	92.61000
17.29800	-0.81180	92.70000
17.30000	-0.99220	92.61000
17.30200	-1.17260	92.52000
17.30400	-1.26280	92.52000
17.30600	-1.26280	92.43000
17.30800	-1.44320	92.52000
17.31000	-1.62360	92.52000
17.31200	-1.62360	92.43000
17.31400	-1.89420	92.43000
17.31600	-2.16480	92.34000
17.31800	-2.34520	92.34000
17.32000	-2.43540	92.34000
17.32200	-2.52560	92.34000
17.32400	-2.61580	92.25000
17.32600	-2.70600	92.16000
17.32800	-2.97660	92.16000
17.33000	-3.15700	92.16000
17.33200	-3.15700	92.16000
17.33400	-3.42760	92.16000
17.33600	-3.42760	92.16000
17.33800	-3.60800	92.16000
17.34000	-3.69820	92.16000
17.34200	-3.78840	92.07000
17.34400	-3.87860	92.07000
17.34600	-4.14920	92.16000
17.34800	-4.32960	92.16000
17.35000	-4.41980	92.07000
17.35200	-4.51000	91.98000
17.35400	-4.60020	92.07000
17.35600	-4.78060	91.98000
17.35800	-4.96100	92.07000
17.36000	-5.23160	92.07000
17.36200	-5.23160	91.89000
17.36400	-5.50220	91.71000
17.36600	-5.59240	91.80000
17.36800	-5.86300	91.80000
17.37000	-6.04340	91.71000
17.37200	-6.04340	91.71000
17.37400	-6.04340	91.80000
17.37600	-6.22380	91.80000
17.37800	-6.49440	91.71000
17.38000	-6.58460	91.62000
17.38200	-6.67480	91.53000
17.38400	-6.67480	91.44000
17.38600	-6.94540	91.35000
17.38800	-7.12580	91.44000
17.39000	-7.30620	91.35000
17.39200	-7.48660	91.35000
17.39400	-7.57680	91.35000
17.39600	-7.75720	91.17000
17.39800	-7.84740	90.99000
17.40000	-7.84740	91.08000
17.40200	-8.02780	91.08000
17.40400	-8.11800	91.08000
17.40600	-8.29840	90.99000
17.40800	-8.47880	90.99000
17.41000	-8.56900	90.90000
17.41200	-8.65920	90.90000
17.41400	-8.74940	90.81000
17.41600	-8.74940	90.72000
17.41800	-8.83960	90.72000
17.42000	-9.02000	90.72000
17.42200	-9.02000	90.81000
17.42400	-9.02000	90.63000
17.42600	-9.11020	90.54000
17.42800	-9.20040	90.54000
17.43000	-9.29060	90.54000
17.43200	-9.38080	90.54000
17.43400	-9.38080	90.27000
17.43600	-9.47100	90.27000
17.43800	-9.56120	90.18000
17.44000	-9.65140	90.18000
17.44200	-9.83180	90.18000
17.44400	-9.92200	90.09000
17.44600	-10.10240	90.00000
17.44800	-10.19260	90.00000
17.45000	-10.37300	89.82000
17.45200	-10.37300	89.73000
17.45400	-10.37300	89.82000
17.45600	-10.46320	89.82000
17.45800	-10.64360	89.73000
17.46000	-10.73380	89.55000
17.46200	-10.82400	89.64000
17.46400	-10.91420	89.55000
17.46600	-11.09460	89.37000
17.46800	-11.18480	89.46000
17.47000	-11.18480	89.46000
17.47200	-11.18480	89.46000
17.47400	-11.27500	89.37000
17.47600	-11.27500	89.28000
17.47800	-11.45540	89.19000
17.48000	-11.45540	89.19000
17.48200	-11.45540	89.19000
17.48400	-11.63580	89.10000
17.48600	-11.81620	89.10000
17.48800	-11.81620	89.10000
17.49000	-11.90640	89.01000
17.49200	-11.90640	88.92000
17.49400	-11.99660	88.92000
17.49600	-11.99660	88.92000
17.49800	-12.17700	88.83000
17.50000	-12.08680	88.92000
17.50200	-12.08680	88.83000
17.50400	-11.99660	88.92000
17.50600	-11.99660	89.01000
17.50800	-12.08680	88.92000
17.51000	-12.35740	88.74000
17.51200	-12.35740	88.74000
17.51400	-12.35740	88.83000
17.51600	-12.26720	88.83000
17.51800	-12.26720	88.83000
17.52000	-12.35740	88.83000
17.52200	-12.35740	88.92000
17.52400	-12.44760	88.92000
17.52600	-12.44760	88.92000
17.52800	-12.44760	89.01000
17.53000	-12.53780	88.92000
17.53200	-12.44760	88.83000
17.53400	-12.44760	88.92000
17.53600	-12.53780	88.83000
17.53800	-12.62800	88.74000
17.54000	-12.53780	88.74000
17.54200	-12.53780	88.83000
17.54400	-12.53780	88.83000
17.54600	-12.62800	88.83000
17.54800	-12.62800	88.83000
17.55000	-12.71820	88.83000
17.55200	-12.62800	88.74000
17.55400	-12.62800	88.83000
17.55600	-12.62800	88.92000
17.55800	-12.53780	89.01000
17.56000	-12.44760	89.10000
17.56200	-12.44760	89.10000
17.56400	-12.44760	89.01000
17.56600	-12.53780	89.01000
17.56800	-12.44760	89.01000
17.57000	-12.35740	88.92000
17.57200	-12.35740	88.83000
17.57400	-12.35740	88.83000
17.57600	-12.26720	88.83000
17.57800	-12.17700	88.92000
17.58000	-12.08680	89.01000
17.58200	-12.08680	88.92000
17.58400	-11.90640	88.92000
17.58600	-11.81620	88.92000
17.58800	-11.63580	88.92000
17.59000	-11.54560	88.92000
17.59200	-11.54560	88.92000
17.59400	-11.63580	88.92000
17.59600	-11.63580	88.92000
17.59800	-11.54560	89.01000
17.60000	-11.54560	89.01000
17.60200	-11.45540	89.01000
17.60400	-11.45540	88.92000
17.60600	-11.27500	89.01000
17.60800	-11.27500	89.01000
17.61000	-11.18480	89.01000
17.61200	-11.18480	89.10000
17.61400	-11.18480	89.19000
17.61600	-11.27500	89.19000
17.61800	-11.09460	89.19000
17.62000	-11.00440	89.19000
17.62200	-10.91420	89.19000
17.62400	-10.73380	89.28000
17.62600	-10.64360	89.28000
17.62800	-10.55340	89.19000
17.63000	-10.46320	89.19000
17.63200	-10.37300	89.28000
17.63400	-10.28280	89.19000
17.63600	-10.19260	89.19000
17.63800	-10.19260	89.19000
17.64000	-10.10240	89.19000
17.64200	-10.01220	89.28000
17.64400	-10.01220	89.28000
17.64600	-9.74160	89.37000
17.64800	-9.65140	89.46000
17.65000	-9.56120	89.46000
17.65200	-9.38080	89.46000
17.65400	-9.29060	89.55000
17.65600	-9.20040	89.64000
17.65800	-9.11020	89.82000
17.66000	-9.02000	89.91000
17.66200	-8.92980	89.91000
17.66400	-8.74940	90.00000
17.66600	-8.65920	89.91000
17.66800	-8.56900	89.91000
17.67000	-8.56900	89.91000
17.67200	-8.38860	90.00000
17.67400	-8.38860	90.09000
17.67600	-8.29840	90.09000
17.67800	-8.20820	90.18000
17.68000	-8.02780	90.18000
17.68200	-7.93760	90.27000
17.68400	-7.84740	90.36000
17.68600	-7.75720	90.36000
17.68800	-7.75720	90.45000
17.69000	-7.75720	90.45000
17.69200	-7.66700	90.45000
17.69400	-7.57680	90.63000
17.69600	-7.48660	90.63000
17.69800	-7.21600	90.81000
17.70000	-7.21600	90.81000
17.70200	-7.03560	90.90000
17.70400	-6.94540	90.90000
17.70600	-6.94540	90.90000
17.70800	-6.85520	90.90000
17.71000	-6.58460	91.08000
17.71200	-6.58460	91.08000
17.71400	-6.40420	91.17000
17.71600	-6.22380	91.17000
17.71800	-6.22380	91.17000
17.72000	-6.13360	91.17000
17.72200	-6.04340	91.26000
17.72400	-5.86300	91.44000
17.72600	-5.77280	91.35000
17.72800	-5.59240	91.35000
17.73000	-5.41200	91.26000
17.73200	-5.32180	91.26000
17.73400	-5.14140	91.35000
17.73600	-4.96100	91.53000
17.73800	-4.78060	91.62000
17.74000	-4.69040	91.71000
17.74200	-4.60020	91.80000
17.74400	-4.23940	91.80000
17.74600	-4.14920	91.71000
17.74800	-3.96880	91.80000
17.75000	-3.78840	91.89000
17.75200	-3.60800	91.89000
17.75400	-3.51780	91.89000
17.75600	-3.42760	91.89000
17.75800	-3.33740	91.71000
17.76000	-3.42760	91.80000
17.76200	-3.24720	91.98000
17.76400	-3.15700	92.07000
17.76600	-3.15700	92.07000
17.76800	-2.97660	92.07000
17.77000	-2.79620	92.16000
17.77200	-2.61580	92.16000
17.77400	-2.52560	92.07000
17.77600	-2.34520	92.07000
17.77800	-2.16480	92.16000
17.78000	-2.07460	92.07000
17.78200	-1.89420	92.16000
17.78400	-1.80400	92.16000
17.78600	-1.71380	92.16000
17.78800	-1.53340	92.25000
17.79000	-1.44320	92.34000
17.79200	-1.35300	92.34000
17.79400	-1.08240	92.34000
17.79600	-0.90200	92.25000
17.79800	-0.63140	92.25000
17.80000	-0.63140	92.25000
17.80200	-0.45100	92.25000
17.80400	-0.27060	92.16000
17.80600	0.00000	92.07000
17.80800	0.00000	92.07000
17.81000	0.27060	92.25000
17.81200	0.27060	92.25000
17.81400	0.36080	92.34000
17.81600	0.54120	92.43000
17.81800	0.63140	92.43000
17.82000	0.81180	92.34000
17.82200	0.90200	92.34000
17.82400	1.17260	92.34000
17.82600	1.35300	92.34000
17.82800	1.44320	92.25000
17.83000	1.62360	92.25000
17.83200	1.80400	92.34000
17.83400	1.98440	92.16000
17.83600	2.16480	92.16000
17.83800	2.34520	92.07000
17.84000	2.43540	92.16000
17.84200	2.52560	92.34000
17.84400	2.61580	92.43000
17.84600	2.79620	92.52000
17.84800	2.97660	92.52000
17.85000	3.24720	92.43000
17.85200	3.42760	92.43000
17.85400	3.51780	92.25000
17.85600	3.60800	92.34000
17.85800	3.69820	92.34000
17.86000	3.87860	92.25000
17.86200	4.05900	92.34000
17.86400	4.23940	92.34000
17.86600	4.23940	92.25000
17.86800	4.32960	92.25000
17.87000	4.41980	92.25000
17.87200	4.60020	92.34000
17.87400	4.78060	92.25000
17.87600	4.96100	92.25000
17.87800	5.05120	92.25000
17.88000	5.23160	92.34000
17.88200	5.41200	92.43000
17.88400	5.41200	92.34000
17.88600	5.59240	92.34000
17.88800	5.68260	92.25000
17.89000	5.86300	92.25000
17.89200	6.04340	92.25000
17.89400	6.22380	92.16000
17.89600	6.31400	92.25000
17.89800	6.49440	92.25000
17.90000	6.67480	92.16000
17.90200	6.85520	92.16000
17.90400	7.03560	92.25000
17.90600	7.12580	92.16000
17.90800	7.21600	92.16000
17.91000	7.30620	92.16000
17.91200	7.48660	91.98000
17.91400	7.57680	91.98000
17.91600	7.84740	92.07000
17.91800	7.93760	92.16000
17.92000	8.11800	91.98000
17.92200	8.20820	91.98000
17.92400	8.29840	91.98000
17.92600	8.47880	91.89000
17.92800	8.47880	91.80000
17.93000	8.56900	91.71000
17.93200	8.74940	91.80000
17.93400	8.83960	91.71000
17.93600	9.02000	91.62000
17.93800	9.11020	91.71000
17.94000	9.29060	91.80000
17.94200	9.47100	91.80000
17.94400	9.47100	91.71000
17.94600	9.56120	91.71000
17.94800	9.65140	91.62000
17.95000	9.83180	91.53000
17.95200	10.01220	91.44000
17.95400	10.10240	91.35000
17.95600	10.10240	91.26000
17.95800	10.10240	91.26000
17.96000	10.28280	91.26000
17.96200	10.37300	91.17000
17.96400	10.46320	90.99000
17.96600	10.64360	90.99000
17.96800	10.73380	90.99000
17.97000	10.91420	90.90000
17.97200	11.00440	90.90000
17.97400	11.09460	90.72000
17.97600	11.09460	90.72000
17.97800	11.27500	90.63000
17.98000	11.45540	90.63000
17.98200	11.45540	90.72000
17.98400	11.36520	90.63000
17.98600	11.45540	90.54000
17.98800	11.63580	90.45000
17.99000	11.81620	90.45000
17.99200	11.90640	90.54000
17.99400	12.17700	90.54000
17.99600	12.17700	90.54000
17.99800	12.17700	90.45000
18.00000	12.26720	90.45000
18.00200	12.35740	90.45000
18.00400	12.53780	90.36000
18.00600	12.80840	90.36000
18.00800	12.80840	90.27000
18.01000	12.98880	90.27000
18.01200	13.07900	90.27000
18.01400	12.98880	90.09000
18.01600	13.07900	90.09000
18.01800	13.16920	90.09000
18.02000	13.16920	90.00000
18.02200	13.25940	90.00000
18.02400	13.25940	90.00000
18.02600	13.43980	90.09000
18.02800	13.43980	90.09000
18.03000	13.62020	90.18000
18.03200	13.62020	90.09000
18.03400	13.71040	90.00000
18.03600	13.71040	90.00000
18.03800	13.80060	89.82000
18.04000	13.89080	89.91000
18.04200	13.89080	89.91000
18.04400	13.98100	89.91000
18.04600	13.98100	89.73000
18.04800	13.98100	89.73000
18.05000	14.07120	89.82000
18.05200	14.16140	89.91000
18.05400	14.16140	89.82000
18.05600	14.25160	89.73000
18.05800	14.25160	89.73000
18.06000	14.25160	89.73000
18.06200	14.34180	89.73000
18.06400	14.43200	89.73000
18.06600	14.34180	89.64000
18.06800	14.25160	89.73000
18.07000	14.34180	89.73000
18.07200	14.34180	89.64000
18.07400	14.34180	89.73000
18.07600	14.34180	89.73000
18.07800	14.34180	89.73000
18.08000	14.34180	89.73000
18.08200	14.43200	89.82000
18.08400	14.34180	89.73000
18.08600	14.34180	89.82000
18.08800	14.34180	89.73000
18.09000	14.43200	89.82000
18.09200	14.52220	89.73000
18.09400	14.43200	89.64000
18.09600	14.52220	89.64000
18.09800	14.43200	89.64000
18.10000	14.52220	89.64000
18.10200	14.52220	89.55000
18.10400	14.61240	89.46000
18.10600	14.52220	89.46000
18.10800	14.43200	89.55000
18.11000	14.43200	89.55000
18.11200	14.52220	89.55000
18.11400	14.43200	89.64000
18.11600	14.52220	89.55000
18.11800	14.43200	89.46000
18.12000	14.43200	89.46000
18.12200	14.34180	89.55000
18.12400	14.16140	89.55000
18.12600	14.07120	89.55000
18.12800	13.98100	89.64000
18.13000	14.07120	89.64000
18.13200	14.07120	89.64000
18.13400	13.89080	89.64000
18.13600	13.80060	89.55000
18.13800	13.71040	89.64000
18.14000	13.62020	89.73000
18.14200	13.62020	89.64000
18.14400	13.43980	89.55000
18.14600	13.43980	89.64000
18.14800	13.34960	89.64000
18.15000	13.25940	89.64000
18.15200	13.25940	89.73000
18.15400	13.16920	89.82000
18.15600	13.16920	89.73000
18.15800	13.16920	89.64000
18.16000	13.16920	89.73000
18.16200	13.07900	89.55000
18.16400	12.98880	89.55000
18.16600	12.98880	89.64000
18.16800	12.80840	89.73000
18.17000	12.80840	89.82000
18.17200	12.80840	89.73000
18.17400	12.71820	89.73000
18.17600	12.71820	89.82000
18.17800	12.62800	89.82000
18.18000	12.71820	89.91000
18.18200	12.53780	89.91000
18.18400	12.53780	90.00000
18.18600	12.44760	90.09000
18.18800	12.35740	90.09000
18.19000	12.17700	90.09000
18.19200	12.08680	90.09000
18.19400	11.99660	90.09000
18.19600	11.90640	90.09000
18.19800	11.81620	90.18000
18.20000	11.72600	90.18000
18.20200	11.72600	90.18000
18.20400	11.63580	90.18000
18.20600	11.54560	90.27000
18.20800	11.45540	90.18000
18.21000	11.27500	90.27000
18.21200	11.18480	90.27000
18.21400	11.09460	90.27000
18.21600	10.91420	90.36000
18.21800	10.82400	90.36000
18.22000	10.91420	90.45000
18.22200	10.73380	90.54000
18.22400	10.55340	90.63000
18.22600	10.46320	90.63000
18.22800	10.28280	90.63000
18.23000	10.19260	90.72000
18.23200	10.01220	90.72000
18.23400	9.83180	90.72000
18.23600	9.74160	90.72000
18.23800	9.65140	90.81000
18.24000	9.65140	90.81000
18.24200	9.56120	90.90000
18.24400	9.47100	90.99000
18.24600	9.38080	90.99000
18.24800	9.29060	90.99000
18.25000	9.29060	91.17000
18.25200	9.20040	91.17000
18.25400	9.11020	91.26000
18.25600	9.02000	91.26000
18.25800	9.11020	91.35000
18.26000	8.92980	91.35000
18.26200	8.83960	91.35000
18.26400	8.65920	91.35000
18.26600	8.56900	91.35000
18.26800	8.38860	91.35000
18.27000	8.38860	91.44000
18.27200	8.20820	91.44000
18.27400	8.20820	91.44000
18.27600	8.11800	91.44000
18.27800	8.02780	91.53000
18.28000	7.84740	91.71000
18.28200	7.75720	91.80000
18.28400	7.66700	91.80000
18.28600	7.48660	91.80000
18.28800	7.39640	91.89000
18.29000	7.21600	91.89000
18.29200	7.12580	91.71000
18.29400	6.94540	91.71000
18.29600	6.85520	91.80000
18.29800	6.67480	91.71000
18.30000	6.40420	91.80000
18.30200	6.31400	91.89000
18.30400	6.13360	91.89000
