/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	OSWEC_inertia_w_ballast
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	Dry swing test to determine moment of inertia of OSWEC (6.446 kg) with ballast (7.044 kg)
* Date and Time:	Fri 30 Apr 2021 02:23:24 PM EDT
***********************************************************/

"Time(s)"	"Roll(deg)"	"Pitch(deg)"	
8.57600	8.38860	89.55000
8.57800	8.47880	89.55000
8.58000	0.00000	0.00000
8.58200	8.65920	89.73000
8.58400	8.56900	89.64000
8.58600	0.00000	0.00000
8.58800	8.56900	89.55000
8.59000	8.65920	89.46000
8.59200	0.00000	0.00000
8.59400	8.74940	89.64000
8.59600	8.83960	89.73000
8.59800	0.00000	0.00000
8.60000	8.92980	89.73000
8.60200	8.83960	89.64000
8.60400	9.02000	89.64000
8.60600	9.02000	89.55000
8.60800	0.00000	0.00000
8.61000	8.92980	89.55000
8.61200	8.92980	89.55000
8.61400	8.92980	89.46000
8.61600	0.00000	0.00000
8.61800	8.92980	89.37000
8.62000	0.00000	0.00000
8.62200	8.83960	89.37000
8.62400	0.00000	0.00000
8.62600	8.92980	89.46000
8.62800	0.00000	0.00000
8.63000	9.02000	89.46000
8.63200	8.92980	89.55000
8.63400	0.00000	0.00000
8.63600	9.02000	89.64000
8.63800	9.11020	89.64000
8.64000	8.92980	89.46000
8.64200	9.02000	89.46000
8.64400	0.00000	0.00000
8.64600	9.02000	89.37000
8.64800	9.29060	89.37000
8.65000	9.29060	89.37000
8.65200	9.20040	89.37000
8.65400	9.38080	89.37000
8.65600	9.38080	89.37000
8.65800	0.00000	0.00000
8.66000	9.29060	89.55000
8.66200	9.38080	89.55000
8.66400	0.00000	0.00000
8.66600	9.29060	89.55000
8.66800	9.20040	89.46000
8.67000	0.00000	0.00000
8.67200	9.11020	89.37000
8.67400	9.11020	89.28000
8.67600	0.00000	0.00000
8.67800	8.92980	89.37000
8.68000	8.92980	89.28000
8.68200	8.83960	89.28000
8.68400	0.00000	0.00000
8.68600	8.83960	89.28000
8.68800	8.83960	89.37000
8.69000	8.83960	89.37000
8.69200	0.00000	0.00000
8.69400	8.65920	89.37000
8.69600	8.56900	89.37000
8.69800	0.00000	0.00000
8.70000	8.38860	89.28000
8.70200	8.47880	89.28000
8.70400	8.20820	89.37000
8.70600	0.00000	0.00000
8.70800	8.20820	89.28000
8.71000	8.29840	89.37000
8.71200	8.38860	89.46000
8.71400	8.29840	89.55000
8.71600	0.00000	0.00000
8.71800	8.38860	89.46000
8.72000	8.38860	89.46000
8.72200	8.38860	89.46000
8.72400	0.00000	0.00000
8.72600	8.38860	89.46000
8.72800	0.00000	0.00000
8.73000	8.29840	89.46000
8.73200	8.29840	89.55000
8.73400	8.29840	89.37000
8.73600	0.00000	0.00000
8.73800	8.38860	89.46000
8.74000	8.29840	89.46000
8.74200	0.00000	0.00000
8.74400	8.29840	89.37000
8.74600	8.29840	89.37000
8.74800	8.29840	89.37000
8.75000	0.00000	0.00000
8.75200	8.29840	89.37000
8.75400	8.20820	89.37000
8.75600	0.00000	0.00000
8.75800	8.29840	89.46000
8.76000	8.29840	89.46000
8.76200	8.29840	89.46000
8.76400	0.00000	0.00000
8.76600	8.20820	89.55000
8.76800	8.20820	89.46000
8.77000	8.29840	89.46000
8.77200	0.00000	0.00000
8.77400	8.29840	89.55000
8.77600	8.47880	89.46000
8.77800	0.00000	0.00000
8.78000	8.47880	89.55000
8.78200	8.47880	89.55000
8.78400	8.38860	89.64000
8.78600	8.47880	89.55000
8.78800	8.47880	89.64000
8.79000	8.56900	89.73000
8.79200	8.65920	89.64000
8.79400	8.65920	89.73000
8.79600	0.00000	0.00000
8.79800	8.56900	89.55000
8.80000	0.00000	0.00000
8.80200	8.56900	89.55000
8.80400	0.00000	0.00000
8.80600	8.47880	89.55000
8.80800	0.00000	0.00000
8.81000	8.38860	89.46000
8.81200	8.38860	89.46000
8.81400	8.29840	89.55000
8.81600	8.38860	89.64000
8.81800	8.38860	89.46000
8.82000	8.47880	89.46000
8.82200	8.47880	89.55000
8.82400	8.47880	89.55000
8.82600	0.00000	0.00000
8.82800	8.38860	89.37000
8.83000	8.38860	89.46000
8.83200	8.38860	89.46000
8.83400	0.00000	0.00000
8.83600	8.38860	89.46000
8.83800	0.00000	0.00000
8.84000	8.38860	89.55000
8.84200	8.47880	89.55000
8.84400	8.56900	89.55000
8.84600	0.00000	0.00000
8.84800	8.56900	89.55000
8.85000	8.56900	89.55000
8.85200	8.47880	89.55000
8.85400	0.00000	0.00000
8.85600	8.38860	89.55000
8.85800	8.56900	89.55000
8.86000	8.56900	89.55000
8.86200	0.00000	0.00000
8.86400	8.47880	89.64000
8.86600	0.00000	0.00000
8.86800	8.47880	89.64000
8.87000	8.65920	89.64000
8.87200	8.65920	89.64000
8.87400	0.00000	0.00000
8.87600	8.74940	89.55000
8.87800	8.65920	89.55000
8.88000	8.65920	89.64000
8.88200	0.00000	0.00000
8.88400	8.74940	89.55000
8.88600	8.74940	89.46000
8.88800	0.00000	0.00000
8.89000	8.83960	89.46000
8.89200	8.92980	89.46000
8.89400	8.92980	89.46000
8.89600	0.00000	0.00000
8.89800	8.92980	89.55000
8.90000	8.92980	89.46000
8.90200	9.02000	89.37000
8.90400	0.00000	0.00000
8.90600	9.02000	89.37000
8.90800	9.11020	89.46000
8.91000	9.11020	89.46000
8.91200	9.11020	89.46000
8.91400	9.20040	89.46000
8.91600	9.20040	89.46000
8.91800	0.00000	0.00000
8.92000	9.29060	89.46000
8.92200	9.20040	89.46000
8.92400	9.20040	89.46000
8.92600	0.00000	0.00000
8.92800	9.11020	89.37000
8.93000	9.20040	89.55000
8.93200	9.20040	89.55000
8.93400	0.00000	0.00000
8.93600	9.11020	89.64000
8.93800	9.02000	89.55000
8.94000	0.00000	0.00000
8.94200	8.92980	89.55000
8.94400	8.92980	89.55000
8.94600	8.92980	89.46000
8.94800	0.00000	0.00000
8.95000	8.83960	89.46000
8.95200	8.83960	89.46000
8.95400	8.83960	89.37000
8.95600	0.00000	0.00000
8.95800	8.92980	89.46000
8.96000	8.83960	89.55000
8.96200	8.83960	89.46000
8.96400	0.00000	0.00000
8.96600	8.92980	89.46000
8.96800	0.00000	0.00000
8.97000	8.74940	89.46000
8.97200	0.00000	0.00000
8.97400	8.83960	89.37000
8.97600	8.83960	89.46000
8.97800	0.00000	0.00000
8.98000	8.83960	89.46000
8.98200	8.74940	89.46000
8.98400	0.00000	0.00000
8.98600	8.83960	89.46000
8.98800	8.74940	89.46000
8.99000	0.00000	0.00000
8.99200	8.65920	89.55000
8.99400	0.00000	0.00000
8.99600	8.65920	89.55000
8.99800	0.00000	0.00000
9.00000	8.65920	89.46000
9.00200	8.74940	89.46000
9.00400	0.00000	0.00000
9.00600	8.74940	89.46000
9.00800	8.74940	89.46000
9.01000	8.56900	89.37000
9.01200	8.47880	89.37000
9.01400	8.38860	89.46000
9.01600	0.00000	0.00000
9.01800	8.38860	89.37000
9.02000	0.00000	0.00000
9.02200	8.38860	89.28000
9.02400	8.47880	89.46000
9.02600	8.56900	89.37000
9.02800	0.00000	0.00000
9.03000	8.65920	89.55000
9.03200	8.56900	89.55000
9.03400	0.00000	0.00000
9.03600	8.56900	89.55000
9.03800	8.56900	89.46000
9.04000	8.56900	89.55000
9.04200	0.00000	0.00000
9.04400	8.65920	89.55000
9.04600	8.74940	89.46000
9.04800	0.00000	0.00000
9.05000	8.83960	89.46000
9.05200	8.83960	89.46000
9.05400	8.83960	89.55000
9.05600	0.00000	0.00000
9.05800	8.83960	89.46000
9.06000	8.92980	89.37000
9.06200	8.83960	89.46000
9.06400	0.00000	0.00000
9.06600	8.83960	89.46000
9.06800	8.74940	89.37000
9.07000	8.83960	89.37000
9.07200	0.00000	0.00000
9.07400	8.74940	89.37000
9.07600	8.83960	89.46000
9.07800	0.00000	0.00000
9.08000	8.83960	89.37000
9.08200	8.92980	89.37000
9.08400	8.74940	89.46000
9.08600	8.83960	89.46000
9.08800	0.00000	0.00000
9.09000	8.92980	89.37000
9.09200	0.00000	0.00000
9.09400	9.02000	89.55000
9.09600	0.00000	0.00000
9.09800	8.83960	89.46000
9.10000	0.00000	0.00000
9.10200	8.83960	89.55000
9.10400	8.92980	89.55000
9.10600	8.92980	89.46000
9.10800	0.00000	0.00000
9.11000	8.92980	89.46000
9.11200	8.74940	89.64000
9.11400	8.74940	89.55000
9.11600	8.83960	89.46000
9.11800	0.00000	0.00000
9.12000	8.83960	89.64000
9.12200	8.74940	89.64000
9.12400	0.00000	0.00000
9.12600	8.74940	89.55000
9.12800	8.74940	89.55000
9.13000	0.00000	0.00000
9.13200	8.74940	89.64000
9.13400	8.65920	89.64000
9.13600	0.00000	0.00000
9.13800	8.74940	89.64000
9.14000	8.65920	89.55000
9.14200	8.56900	89.55000
9.14400	8.65920	89.55000
9.14600	0.00000	0.00000
9.14800	8.56900	89.55000
9.15000	8.65920	89.55000
9.15200	0.00000	0.00000
9.15400	8.65920	89.46000
9.15600	8.74940	89.46000
9.15800	0.00000	0.00000
9.16000	8.65920	89.55000
9.16200	8.74940	89.55000
9.16400	8.65920	89.46000
9.16600	0.00000	0.00000
9.16800	8.56900	89.55000
9.17000	8.74940	89.64000
9.17200	0.00000	0.00000
9.17400	8.65920	89.64000
9.17600	8.74940	89.73000
9.17800	8.65920	89.64000
9.18000	0.00000	0.00000
9.18200	8.65920	89.64000
9.18400	8.56900	89.64000
9.18600	8.56900	89.64000
9.18800	0.00000	0.00000
9.19000	8.56900	89.64000
9.19200	8.74940	89.55000
9.19400	8.56900	89.55000
9.19600	8.65920	89.46000
9.19800	0.00000	0.00000
9.20000	8.56900	89.37000
9.20200	0.00000	0.00000
9.20400	8.65920	89.46000
9.20600	8.56900	89.46000
9.20800	0.00000	0.00000
9.21000	8.56900	89.46000
9.21200	8.56900	89.46000
9.21400	8.56900	89.46000
9.21600	8.56900	89.46000
9.21800	0.00000	0.00000
9.22000	8.56900	89.37000
9.22200	8.56900	89.37000
9.22400	0.00000	0.00000
9.22600	8.74940	89.46000
9.22800	8.74940	89.46000
9.23000	0.00000	0.00000
9.23200	8.74940	89.46000
9.23400	0.00000	0.00000
9.23600	8.83960	89.46000
9.23800	8.74940	89.37000
9.24000	0.00000	0.00000
9.24200	8.83960	89.55000
9.24400	9.02000	89.64000
9.24600	0.00000	0.00000
9.24800	8.92980	89.55000
9.25000	8.83960	89.55000
9.25200	8.92980	89.55000
9.25400	8.92980	89.64000
9.25600	0.00000	0.00000
9.25800	9.02000	89.55000
9.26000	9.02000	89.46000
9.26200	0.00000	0.00000
9.26400	8.92980	89.46000
9.26600	0.00000	0.00000
9.26800	8.83960	89.55000
9.27000	8.83960	89.55000
9.27200	9.02000	89.55000
9.27400	0.00000	0.00000
9.27600	9.02000	89.37000
9.27800	9.02000	89.19000
9.28000	9.02000	89.28000
9.28200	0.00000	0.00000
9.28400	8.92980	89.28000
9.28600	8.83960	89.37000
9.28800	0.00000	0.00000
9.29000	8.92980	89.37000
9.29200	9.02000	89.55000
9.29400	9.11020	89.46000
9.29600	0.00000	0.00000
9.29800	9.02000	89.46000
9.30000	8.92980	89.46000
9.30200	8.92980	89.46000
9.30400	0.00000	0.00000
9.30600	8.92980	89.37000
9.30800	9.20040	89.46000
9.31000	0.00000	0.00000
9.31200	9.20040	89.46000
9.31400	0.00000	0.00000
9.31600	9.02000	89.55000
9.31800	8.92980	89.55000
9.32000	0.00000	0.00000
9.32200	8.92980	89.64000
9.32400	8.83960	89.64000
9.32600	8.74940	89.64000
9.32800	8.74940	89.64000
9.33000	8.74940	89.55000
9.33200	0.00000	0.00000
9.33400	8.56900	89.55000
9.33600	8.56900	89.55000
9.33800	8.47880	89.64000
9.34000	8.56900	89.55000
9.34200	8.38860	89.64000
9.34400	8.29840	89.55000
9.34600	0.00000	0.00000
9.34800	8.20820	89.55000
9.35000	8.29840	89.46000
9.35200	8.29840	89.55000
9.35400	0.00000	0.00000
9.35600	8.11800	89.55000
9.35800	8.20820	89.46000
9.36000	8.29840	89.55000
9.36200	8.20820	89.55000
9.36400	0.00000	0.00000
9.36600	8.29840	89.46000
9.36800	0.00000	0.00000
9.37000	8.38860	89.55000
9.37200	8.20820	89.46000
9.37400	8.29840	89.55000
9.37600	0.00000	0.00000
9.37800	8.20820	89.55000
9.38000	8.29840	89.55000
9.38200	8.29840	89.46000
9.38400	0.00000	0.00000
9.38600	8.38860	89.64000
9.38800	8.47880	89.73000
9.39000	0.00000	0.00000
9.39200	8.47880	89.64000
9.39400	8.47880	89.55000
9.39600	8.47880	89.46000
9.39800	0.00000	0.00000
9.40000	8.47880	89.46000
9.40200	8.65920	89.64000
9.40400	0.00000	0.00000
9.40600	8.65920	89.64000
9.40800	8.56900	89.55000
9.41000	8.47880	89.55000
9.41200	0.00000	0.00000
9.41400	8.56900	89.55000
9.41600	0.00000	0.00000
9.41800	8.65920	89.37000
9.42000	0.00000	0.00000
9.42200	8.56900	89.28000
9.42400	8.65920	89.46000
9.42600	8.65920	89.46000
9.42800	0.00000	0.00000
9.43000	8.74940	89.37000
9.43200	8.74940	89.28000
9.43400	8.74940	89.46000
9.43600	8.83960	89.46000
9.43800	0.00000	0.00000
9.44000	8.92980	89.46000
9.44200	0.00000	0.00000
9.44400	9.02000	89.46000
9.44600	9.02000	89.55000
9.44800	0.00000	0.00000
9.45000	9.11020	89.46000
9.45200	9.29060	89.46000
9.45400	9.20040	89.55000
9.45600	0.00000	0.00000
9.45800	9.38080	89.46000
9.46000	9.47100	89.46000
9.46200	9.47100	89.37000
9.46400	0.00000	0.00000
9.46600	9.65140	89.46000
9.46800	9.56120	89.46000
9.47000	0.00000	0.00000
9.47200	9.65140	89.37000
9.47400	9.83180	89.37000
9.47600	9.92200	89.28000
9.47800	0.00000	0.00000
9.48000	10.10240	89.37000
9.48200	0.00000	0.00000
9.48400	10.19260	89.37000
9.48600	0.00000	0.00000
9.48800	10.28280	89.28000
9.49000	10.55340	89.37000
9.49200	0.00000	0.00000
9.49400	10.55340	89.28000
9.49600	10.64360	89.37000
9.49800	10.55340	89.46000
9.50000	10.73380	89.55000
9.50200	0.00000	0.00000
9.50400	11.00440	89.46000
9.50600	11.09460	89.37000
9.50800	0.00000	0.00000
9.51000	11.09460	89.37000
9.51200	11.45540	89.46000
9.51400	11.54560	89.55000
9.51600	0.00000	0.00000
9.51800	11.54560	89.46000
9.52000	11.90640	89.37000
9.52200	0.00000	0.00000
9.52400	12.35740	89.55000
9.52600	12.53780	89.64000
9.52800	12.71820	89.55000
9.53000	0.00000	0.00000
9.53200	12.89860	89.55000
9.53400	13.34960	89.46000
9.53600	0.00000	0.00000
9.53800	13.98100	89.55000
9.54000	0.00000	0.00000
9.54200	14.43200	89.37000
9.54400	0.00000	0.00000
9.54600	14.97320	89.37000
9.54800	0.00000	0.00000
9.55000	15.15360	89.37000
9.55200	0.00000	0.00000
9.55400	15.24380	89.37000
9.55600	15.33400	89.46000
9.55800	0.00000	0.00000
9.56000	15.24380	89.46000
9.56200	15.15360	89.46000
9.56400	15.06340	89.28000
9.56600	15.06340	89.28000
9.56800	14.97320	89.28000
9.57000	14.97320	89.28000
9.57200	14.88300	89.46000
9.57400	0.00000	0.00000
9.57600	14.97320	89.37000
9.57800	14.88300	89.28000
9.58000	14.88300	89.37000
9.58200	14.97320	89.46000
9.58400	14.97320	89.55000
9.58600	14.88300	89.55000
9.58800	14.88300	89.64000
9.59000	14.79280	89.55000
9.59200	14.70260	89.55000
9.59400	14.61240	89.55000
9.59600	14.52220	89.64000
9.59800	14.43200	89.82000
9.60000	14.25160	89.82000
9.60200	0.00000	0.00000
9.60400	14.25160	89.64000
9.60600	14.16140	89.64000
9.60800	14.16140	89.64000
9.61000	14.07120	89.73000
9.61200	14.07120	89.73000
9.61400	14.16140	89.73000
9.61600	14.07120	89.73000
9.61800	13.89080	89.64000
9.62000	13.80060	89.64000
9.62200	13.71040	89.55000
9.62400	13.80060	89.55000
9.62600	13.80060	89.55000
9.62800	13.80060	89.55000
9.63000	13.71040	89.55000
9.63200	13.89080	89.46000
9.63400	13.89080	89.46000
9.63600	13.98100	89.46000
9.63800	13.98100	89.46000
9.64000	13.98100	89.55000
9.64200	14.16140	89.55000
9.64400	14.34180	89.55000
9.64600	14.61240	89.64000
9.64800	14.79280	89.64000
9.65000	14.88300	89.64000
9.65200	15.15360	89.73000
9.65400	15.42420	89.64000
9.65600	0.00000	0.00000
9.65800	15.87520	89.82000
9.66000	0.00000	0.00000
9.66200	16.59680	89.73000
9.66400	16.95760	89.82000
9.66600	17.40860	89.82000
9.66800	17.58900	89.82000
9.67000	17.94980	89.82000
9.67200	18.31060	89.82000
9.67400	0.00000	0.00000
9.67600	18.85180	89.73000
9.67800	19.21260	89.64000
9.68000	19.48320	89.64000
9.68200	19.75380	89.55000
9.68400	20.11460	89.46000
9.68600	20.38520	89.46000
9.68800	0.00000	0.00000
9.69000	20.74600	89.37000
9.69200	20.92640	89.37000
9.69400	0.00000	0.00000
9.69600	21.37740	89.37000
9.69800	0.00000	0.00000
9.70000	21.73820	89.37000
9.70200	21.91860	89.37000
9.70400	0.00000	0.00000
9.70600	22.27940	89.37000
9.70800	22.55000	89.37000
9.71000	0.00000	0.00000
9.71200	23.09120	89.55000
9.71400	23.36180	89.46000
9.71600	23.54220	89.55000
9.71800	23.81280	89.55000
9.72000	23.90300	89.55000
9.72200	24.08340	89.64000
9.72400	24.26380	89.55000
9.72600	0.00000	0.00000
9.72800	24.44420	89.55000
9.73000	24.53440	89.73000
9.73200	24.62460	89.73000
9.73400	24.71480	89.64000
9.73600	24.53440	89.64000
9.73800	24.71480	89.55000
9.74000	0.00000	0.00000
9.74200	24.71480	89.46000
9.74400	24.71480	89.46000
9.74600	24.71480	89.46000
9.74800	24.62460	89.46000
9.75000	24.62460	89.55000
9.75200	24.53440	89.55000
9.75400	24.62460	89.73000
9.75600	24.53440	89.73000
9.75800	24.53440	89.73000
9.76000	24.44420	89.73000
9.76200	24.35400	89.64000
9.76400	24.35400	89.64000
9.76600	24.44420	89.64000
9.76800	24.35400	89.64000
9.77000	24.26380	89.73000
9.77200	0.00000	0.00000
9.77400	24.08340	89.91000
9.77600	24.08340	89.91000
9.77800	24.08340	89.82000
9.78000	24.08340	89.91000
9.78200	23.90300	89.91000
9.78400	23.81280	89.91000
9.78600	23.72260	89.91000
9.78800	23.63240	90.00000
9.79000	0.00000	0.00000
9.79200	23.27160	90.18000
9.79400	23.09120	90.18000
9.79600	22.91080	90.09000
9.79800	0.00000	0.00000
9.80000	22.45980	90.00000
9.80200	22.27940	90.09000
9.80400	22.09900	90.09000
9.80600	21.82840	90.09000
9.80800	21.55780	90.18000
9.81000	21.19700	90.18000
9.81200	20.92640	90.27000
9.81400	0.00000	0.00000
9.81600	20.29500	90.18000
9.81800	20.11460	90.18000
9.82000	19.75380	90.18000
9.82200	0.00000	0.00000
9.82400	19.21260	90.09000
9.82600	19.03220	90.00000
9.82800	18.85180	90.00000
9.83000	18.67140	90.00000
9.83200	18.67140	90.00000
9.83400	18.49100	90.00000
9.83600	18.31060	90.09000
9.83800	18.13020	90.09000
9.84000	18.04000	90.00000
9.84200	17.85960	90.00000
9.84400	17.76940	90.09000
9.84600	17.49880	90.09000
9.84800	17.22820	90.00000
9.85000	16.95760	90.09000
9.85200	16.77720	89.91000
9.85400	16.50660	90.00000
9.85600	16.23600	89.91000
9.85800	15.78500	89.82000
9.86000	15.69480	89.82000
9.86200	15.42420	89.73000
9.86400	15.15360	89.73000
9.86600	14.79280	89.82000
9.86800	14.52220	89.73000
9.87000	14.07120	89.73000
9.87200	13.71040	89.73000
9.87400	13.16920	89.82000
9.87600	12.71820	89.82000
9.87800	12.26720	89.82000
9.88000	11.81620	89.73000
9.88200	11.45540	89.55000
9.88400	11.09460	89.55000
9.88600	0.00000	0.00000
9.88800	10.19260	89.55000
9.89000	9.83180	89.46000
9.89200	0.00000	0.00000
9.89400	9.02000	89.28000
9.89600	8.56900	89.37000
9.89800	0.00000	0.00000
9.90000	7.66700	89.28000
9.90200	7.21600	89.37000
9.90400	6.76500	89.28000
9.90600	0.00000	0.00000
9.90800	6.40420	89.28000
9.91000	5.41200	89.37000
9.91200	4.87080	89.37000
9.91400	4.51000	89.37000
9.91600	4.05900	89.37000
9.91800	3.60800	89.37000
9.92000	3.24720	89.37000
9.92200	2.79620	89.28000
9.92400	2.25500	89.28000
9.92600	1.80400	89.28000
9.92800	1.35300	89.28000
9.93000	0.72160	89.28000
9.93200	0.00000	0.00000
9.93400	0.00000	89.19000
9.93600	-0.54120	89.10000
9.93800	0.00000	0.00000
9.94000	-1.44320	89.10000
9.94200	-1.80400	89.10000
9.94400	-2.16480	89.01000
9.94600	0.00000	0.00000
9.94800	-2.88640	88.92000
9.95000	0.00000	0.00000
9.95200	-3.60800	88.74000
9.95400	-3.96880	88.65000
9.95600	-4.23940	88.47000
9.95800	-4.51000	88.47000
9.96000	-4.78060	88.47000
9.96200	-5.14140	88.38000
9.96400	0.00000	0.00000
9.96600	-5.50220	88.29000
9.96800	-5.68260	88.29000
9.97000	-6.04340	88.20000
9.97200	-6.13360	88.38000
9.97400	0.00000	0.00000
9.97600	-6.76500	88.29000
9.97800	-7.03560	88.47000
9.98000	-7.12580	88.38000
9.98200	-7.30620	88.38000
9.98400	-7.48660	88.38000
9.98600	-7.66700	88.38000
9.98800	-7.84740	88.29000
9.99000	-7.93760	88.29000
9.99200	-8.11800	88.20000
9.99400	-8.20820	88.11000
9.99600	-8.29840	88.20000
9.99800	-8.29840	88.11000
10.00000	-8.29840	88.11000
10.00200	-8.38860	88.02000
10.00400	-8.38860	88.02000
10.00600	-8.29840	87.93000
10.00800	0.00000	0.00000
10.01000	-8.38860	87.75000
10.01200	-8.38860	87.66000
10.01400	-8.29840	87.66000
10.01600	-8.29840	87.66000
10.01800	-8.29840	87.66000
10.02000	-8.11800	87.75000
10.02200	0.00000	0.00000
10.02400	-8.02780	87.66000
10.02600	-7.93760	87.66000
10.02800	-7.93760	87.57000
10.03000	-7.93760	87.57000
10.03200	0.00000	0.00000
10.03400	-7.75720	87.48000
10.03600	-7.66700	87.48000
10.03800	-7.48660	87.57000
10.04000	-7.30620	87.57000
10.04200	-7.12580	87.57000
10.04400	-7.03560	87.66000
10.04600	-7.03560	87.66000
10.04800	-6.85520	87.84000
10.05000	-6.67480	87.75000
10.05200	-6.49440	87.84000
10.05400	-6.40420	87.84000
10.05600	-6.13360	87.75000
10.05800	-6.04340	87.84000
10.06000	-5.68260	87.93000
10.06200	-5.50220	87.93000
10.06400	-5.32180	87.93000
10.06600	0.00000	0.00000
10.06800	-4.69040	88.02000
10.07000	0.00000	0.00000
10.07200	-4.23940	87.84000
10.07400	0.00000	0.00000
10.07600	-3.78840	87.84000
10.07800	-3.42760	87.93000
10.08000	-3.24720	87.93000
10.08200	-2.88640	88.02000
10.08400	-2.70600	88.02000
10.08600	-2.52560	88.11000
10.08800	-2.34520	88.20000
10.09000	-2.07460	88.11000
10.09200	0.00000	0.00000
10.09400	-1.80400	88.29000
10.09600	-1.53340	88.29000
10.09800	-1.35300	88.20000
10.10000	-1.17260	88.29000
10.10200	-1.08240	88.29000
10.10400	0.00000	0.00000
10.10600	-0.72160	88.38000
10.10800	-0.63140	88.38000
10.11000	0.00000	0.00000
10.11200	-0.36080	88.47000
10.11400	-0.18040	88.47000
10.11600	0.00000	88.47000
10.11800	0.00000	0.00000
10.12000	0.90200	88.47000
10.12200	1.44320	88.56000
10.12400	1.89420	88.74000
10.12600	2.52560	88.74000
10.12800	3.06680	88.92000
10.13000	3.69820	89.01000
10.13200	4.14920	89.19000
10.13400	4.51000	89.28000
10.13600	0.00000	0.00000
10.13800	5.14140	89.46000
10.14000	5.50220	89.46000
10.14200	5.86300	89.46000
10.14400	6.04340	89.46000
10.14600	6.31400	89.46000
10.14800	6.58460	89.46000
10.15000	0.00000	0.00000
10.15200	6.76500	89.46000
10.15400	6.85520	89.46000
10.15600	7.12580	89.55000
10.15800	7.12580	89.46000
10.16000	7.21600	89.37000
10.16200	0.00000	0.00000
10.16400	7.30620	89.28000
10.16600	7.39640	89.37000
10.16800	7.39640	89.37000
10.17000	7.48660	89.37000
10.17200	7.48660	89.37000
10.17400	7.48660	89.37000
10.17600	0.00000	0.00000
10.17800	7.66700	89.55000
10.18000	7.84740	89.73000
10.18200	8.11800	89.82000
10.18400	8.29840	89.91000
10.18600	8.56900	90.09000
10.18800	8.83960	90.18000
10.19000	9.20040	90.36000
10.19200	9.38080	90.36000
10.19400	9.65140	90.45000
10.19600	9.83180	90.63000
10.19800	10.01220	90.81000
10.20000	10.19260	90.81000
10.20200	10.28280	90.90000
10.20400	10.46320	90.99000
10.20600	10.55340	90.99000
10.20800	10.73380	90.99000
10.21000	10.91420	90.90000
10.21200	11.00440	90.90000
10.21400	11.27500	90.90000
10.21600	11.45540	90.99000
10.21800	11.63580	90.81000
10.22000	11.72600	90.72000
10.22200	12.08680	90.72000
10.22400	12.17700	90.63000
10.22600	12.44760	90.63000
10.22800	12.89860	90.63000
10.23000	13.07900	90.54000
10.23200	13.43980	90.54000
10.23400	0.00000	0.00000
10.23600	14.34180	90.63000
10.23800	14.70260	90.54000
10.24000	15.33400	90.54000
10.24200	15.87520	90.54000
10.24400	16.41640	90.81000
10.24600	17.22820	90.81000
10.24800	17.94980	90.90000
10.25000	18.67140	90.99000
10.25200	19.48320	91.17000
10.25400	20.20480	91.26000
10.25600	21.01660	91.26000
10.25800	21.64800	91.26000
10.26000	0.00000	0.00000
10.26200	22.91080	91.26000
10.26400	23.63240	91.35000
10.26600	24.26380	91.35000
10.26800	24.71480	91.17000
10.27000	0.00000	0.00000
10.27200	25.70700	90.99000
10.27400	26.06780	90.81000
10.27600	26.42860	90.72000
10.27800	26.69920	90.63000
10.28000	26.78940	90.45000
10.28200	27.06000	90.27000
10.28400	27.24040	90.27000
10.28600	0.00000	0.00000
10.28800	27.69140	90.09000
10.29000	27.96200	89.91000
10.29200	0.00000	0.00000
10.29400	28.86400	89.91000
10.29600	29.31500	89.82000
10.29800	29.94640	89.91000
10.30000	30.39740	90.00000
10.30200	30.93860	90.00000
10.30400	31.47980	90.00000
10.30600	32.11120	90.09000
10.30800	32.74260	90.09000
10.31000	33.37400	90.09000
10.31200	33.91520	90.00000
10.31400	34.54660	90.00000
10.31600	35.08780	89.91000
10.31800	35.53880	89.91000
10.32000	35.98980	89.91000
10.32200	36.35060	89.91000
10.32400	36.80160	89.91000
10.32600	37.25260	89.82000
10.32800	0.00000	0.00000
10.33000	37.61340	89.73000
10.33200	38.06440	89.46000
10.33400	38.15460	89.46000
10.33600	38.33500	89.37000
10.33800	0.00000	0.00000
10.34000	38.51540	89.10000
10.34200	38.69580	89.19000
10.34400	38.78600	89.19000
10.34600	39.05660	89.10000
10.34800	39.23700	89.10000
10.35000	0.00000	0.00000
10.35200	39.77820	89.28000
10.35400	0.00000	0.00000
10.35600	40.68020	89.37000
10.35800	0.00000	0.00000
10.36000	41.49200	89.28000
10.36200	41.85280	89.37000
10.36400	42.12340	89.55000
10.36600	0.00000	0.00000
10.36800	42.75480	89.64000
10.37000	43.11560	89.64000
10.37200	43.29600	89.64000
10.37400	0.00000	0.00000
10.37600	43.56660	89.73000
10.37800	43.74700	89.73000
10.39200	43.02540	89.73000
10.39400	42.66460	89.82000
10.39600	42.39400	89.91000
10.39800	0.00000	0.00000
10.40000	41.58220	89.91000
10.40200	41.22140	90.00000
10.40400	40.77040	90.00000
10.40600	0.00000	0.00000
