/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_column_w_springs
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	OSWEC scale model with 5.25" diameter cylindrical foundation and torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (sonic, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, back) - 274.5 in ; probe 4 (staff, back) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.
* Date and Time:	Thu 10 Jun 2021 12:17:55 PM EDT
***********************************************************/

"Time(s)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
1.48400	-0.00408	0.00534	0.00069	-0.00138	0.00594	-0.00416
1.48600	-0.00408	0.00534	0.00069	-0.00138	0.00594	-0.00416
1.48800	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.49000	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.49200	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.49400	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.49600	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.49800	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.50000	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.50200	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.50400	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.50600	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.50800	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.51000	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.51200	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.51400	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.51600	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.51800	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.52000	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.52200	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.52400	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.52600	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.52800	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.53000	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.53200	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.53400	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.53600	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.53800	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.54000	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.54200	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.54400	0.00312	0.00082	0.00480	-0.00168	0.00552	0.00253
1.54600	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.54800	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.55000	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.55200	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.55400	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.55600	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.55800	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.56000	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.56200	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.56400	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.56600	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.56800	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.57000	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.57200	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.57400	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.57600	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.57800	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.58000	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.58200	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.58400	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.58600	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.58800	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.59000	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.59200	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.59400	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.59600	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.59800	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.60000	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.60200	0.00395	0.00411	0.00511	0.00099	0.00306	0.00284
1.60400	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.60600	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.60800	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.61000	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.61200	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.61400	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.61600	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.61800	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.62000	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.62200	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.62400	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.62600	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.62800	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.63000	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.63200	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.63400	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.63600	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.63800	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.64000	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.64200	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.64400	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.64600	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.64800	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.65000	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.65200	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.65400	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.65600	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.65800	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.66000	0.00230	0.00185	0.00398	0.00140	0.00182	0.00448
1.66200	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.66400	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.66600	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.66800	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.67000	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.67200	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.67400	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.67600	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.67800	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.68000	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.68200	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.68400	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.68600	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.68800	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.69000	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.69200	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.69400	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.69600	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.69800	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.70000	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.70200	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.70400	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.70600	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.70800	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.71000	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.71200	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.71400	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.71600	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.71800	0.00559	0.00246	0.00171	0.00520	0.00357	0.00376
1.72000	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.72200	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.72400	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.72600	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.72800	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.73000	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.73200	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.73400	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.73600	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.73800	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.74000	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.74200	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.74400	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.74600	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.74800	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.75000	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.75200	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.75400	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.75600	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.75800	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.76000	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.76200	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.76400	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.76600	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.76800	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.77000	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.77200	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.77400	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.77600	0.00590	0.00380	0.00182	0.00058	0.00213	0.00572
1.77800	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.78000	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.78200	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.78400	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.78600	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.78800	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.79000	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.79200	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.79400	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.79600	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.79800	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.80000	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.80200	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.80400	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.80600	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.80800	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.81000	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.81200	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.81400	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.81600	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.81800	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.82000	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.82200	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.82400	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.82600	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.82800	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.83000	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.83200	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.83400	0.00096	0.00257	0.00223	0.00603	0.00429	-0.00004
1.83600	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.83800	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.84000	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.84200	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.84400	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.84600	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.84800	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.85000	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.85200	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.85400	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.85600	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.85800	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.86000	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.86200	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.86400	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.86600	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.86800	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.87000	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.87200	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.87400	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.87600	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.87800	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.88000	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.88200	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.88400	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.88600	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.88800	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.89000	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.89200	0.00168	0.00236	0.00212	0.00017	0.00409	-0.00138
1.89400	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.89600	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.89800	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.90000	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.90200	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.90400	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.90600	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.90800	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.91000	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.91200	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.91400	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.91600	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.91800	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.92000	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.92200	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.92400	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.92600	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.92800	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.93000	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.93200	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.93400	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.93600	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.93800	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.94000	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.94200	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.94400	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.94600	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.94800	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.95000	0.00148	0.00071	0.00778	-0.00158	0.00419	-0.00056
1.95200	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.95400	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.95600	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.95800	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.96000	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.96200	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.96400	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.96600	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.96800	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.97000	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.97200	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.97400	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.97600	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.97800	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.98000	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.98200	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.98400	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.98600	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.98800	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.99000	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.99200	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.99400	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.99600	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
1.99800	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
2.00000	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
2.00200	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
2.00400	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
2.00600	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
2.00800	0.00096	0.00452	-0.00065	0.00377	0.00151	0.00273
2.01000	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.01200	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.01400	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.01600	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.01800	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.02000	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.02200	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.02400	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.02600	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.02800	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.03000	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.03200	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.03400	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.03600	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.03800	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.04000	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.04200	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.04400	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.04600	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.04800	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.05000	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.05200	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.05400	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.05600	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.05800	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.06000	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.06200	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.06400	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.06600	0.00271	0.00257	0.00295	0.00500	0.00162	0.00201
2.06800	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.07000	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.07200	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.07400	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.07600	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.07800	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.08000	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.08200	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.08400	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.08600	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.08800	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.09000	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.09200	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.09400	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.09600	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.09800	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.10000	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.10200	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.10400	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.10600	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.10800	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.11000	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.11200	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.11400	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.11600	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.11800	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.12000	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.12200	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.12400	0.00611	0.00339	0.00418	0.00582	-0.00301	0.00654
2.12600	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.12800	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.13000	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.13200	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.13400	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.13600	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.13800	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.14000	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.14200	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.14400	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.14600	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.14800	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.15000	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.15200	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.15400	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.15600	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.15800	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.16000	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.16200	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.16400	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.16600	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.16800	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.17000	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.17200	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.17400	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.17600	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.17800	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.18000	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.18200	0.00467	0.00061	0.00624	0.00006	0.00182	0.00304
2.18400	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.18600	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.18800	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.19000	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.19200	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.19400	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.19600	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.19800	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.20000	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.20200	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.20400	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.20600	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.20800	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.21000	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.21200	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.21400	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.21600	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.21800	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.22000	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.22200	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.22400	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.22600	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.22800	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.23000	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.23200	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.23400	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.23600	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.23800	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.24000	0.00312	0.00236	0.00613	0.00006	0.00244	0.00315
2.24200	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
