/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_freedecay
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	model centered in window 2; probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Tue 11 May 2021 02:22:48 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
2.35800	-0.00025	0.00023	0.00190	-0.00016	9.02000	-89.37000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.36000	-0.00025	0.00023	0.00190	-0.00016	9.02000	-89.37000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.36200	-0.00025	0.00023	0.00190	-0.00016	9.11020	-89.37000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.36400	-0.00025	0.00023	0.00190	-0.00016	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.36600	-0.00025	0.00023	0.00190	-0.00016	9.11020	-89.46000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.36800	-0.00025	0.00023	0.00190	-0.00016	9.20040	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.37000	-0.00025	0.00023	0.00190	-0.00016	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.37200	-0.00025	0.00023	0.00190	-0.00016	9.11020	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.37400	-0.00025	0.00023	0.00190	-0.00016	9.20040	-89.37000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.37600	-0.00025	0.00023	0.00190	-0.00016	9.11020	-89.37000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.37800	-0.00025	0.00023	0.00190	-0.00016	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.38000	-0.00025	0.00023	0.00190	-0.00016	9.02000	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.38200	-0.00025	0.00023	0.00190	-0.00016	9.11020	-89.46000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.38400	-0.00025	0.00023	0.00190	-0.00016	9.11020	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.38600	-0.00025	0.00023	0.00190	-0.00016	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.38800	-0.00034	-0.00009	0.00188	-0.00059	9.11020	-89.46000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.39000	-0.00034	-0.00009	0.00188	-0.00059	9.02000	-89.46000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.39200	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.39400	-0.00034	-0.00009	0.00188	-0.00059	8.92980	-89.37000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.39600	-0.00034	-0.00009	0.00188	-0.00059	8.92980	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.39800	-0.00034	-0.00009	0.00188	-0.00059	8.92980	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.40000	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.40200	-0.00034	-0.00009	0.00188	-0.00059	8.83960	-89.55000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.40400	-0.00034	-0.00009	0.00188	-0.00059	8.83960	-89.73000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.40600	-0.00034	-0.00009	0.00188	-0.00059	8.83960	-89.73000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.40800	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.41000	-0.00034	-0.00009	0.00188	-0.00059	8.74940	-89.64000	-2.71247	-0.99455	-0.64239	-0.17433	1.22804	-0.46589
2.41200	-0.00034	-0.00009	0.00188	-0.00059	8.74940	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.41400	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.41600	-0.00034	-0.00009	0.00188	-0.00059	8.74940	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.41800	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.42000	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.42200	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.42400	-0.00034	-0.00009	0.00188	-0.00059	8.74940	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.42600	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.42800	-0.00034	-0.00009	0.00188	-0.00059	8.74940	-89.91000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.43000	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.43200	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.43400	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.43600	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.43800	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.44000	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.44200	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.64000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.44400	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.44600	-0.00034	-0.00009	0.00188	-0.00059	8.56900	-89.64000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.44800	-0.00034	-0.00009	0.00188	-0.00059	8.65920	-89.91000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.45000	-0.00034	-0.00009	0.00188	-0.00059	8.47880	-89.91000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.45200	-0.00034	-0.00009	0.00188	-0.00059	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.45400	-0.00034	-0.00009	0.00188	-0.00059	8.47880	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.45600	-0.00018	0.00006	0.00192	0.00032	8.47880	-89.82000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.45800	-0.00018	0.00006	0.00192	0.00032	8.56900	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.46000	-0.00018	0.00006	0.00192	0.00032	8.83960	-89.64000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.46200	-0.00018	0.00006	0.00192	0.00032	8.74940	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.46400	-0.00018	0.00006	0.00192	0.00032	8.74940	-89.73000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.46600	-0.00018	0.00006	0.00192	0.00032	8.65920	-89.55000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.46800	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.47000	-0.00018	0.00006	0.00192	0.00032	8.74940	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.47200	-0.00018	0.00006	0.00192	0.00032	8.83960	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.47400	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.47600	-0.00018	0.00006	0.00192	0.00032	8.83960	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.47800	-0.00018	0.00006	0.00192	0.00032	8.83960	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.48000	-0.00018	0.00006	0.00192	0.00032	8.83960	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.48200	-0.00018	0.00006	0.00192	0.00032	9.02000	-89.37000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.48400	-0.00018	0.00006	0.00192	0.00032	9.02000	-89.37000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.48600	-0.00018	0.00006	0.00192	0.00032	9.02000	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.48800	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.49000	-0.00018	0.00006	0.00192	0.00032	8.92980	-89.55000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.49200	-0.00018	0.00006	0.00192	0.00032	9.02000	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.49400	-0.00018	0.00006	0.00192	0.00032	9.02000	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.49600	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.49800	-0.00018	0.00006	0.00192	0.00032	8.83960	-89.37000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.50000	-0.00018	0.00006	0.00192	0.00032	8.74940	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.50200	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.50400	-0.00018	0.00006	0.00192	0.00032	8.92980	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.50600	-0.00018	0.00006	0.00192	0.00032	8.92980	-89.37000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.50800	-0.00018	0.00006	0.00192	0.00032	9.02000	-89.37000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.51000	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.51200	-0.00018	0.00006	0.00192	0.00032	9.29060	-89.46000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.51400	-0.00018	0.00006	0.00192	0.00032	9.11020	-89.55000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.51600	-0.00018	0.00006	0.00192	0.00032	0.00000	0.00000	-1.94474	-0.65700	-0.38669	0.07876	1.07271	-0.52745
2.51800	-0.00018	0.00006	0.00192	0.00032	9.11020	-89.55000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.52000	-0.00018	0.00006	0.00192	0.00032	9.20040	-89.46000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.52200	-0.00018	0.00006	0.00192	0.00032	9.20040	-89.46000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.52400	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.52600	-0.00006	0.00002	0.00203	-0.00023	9.29060	-89.46000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.52800	-0.00006	0.00002	0.00203	-0.00023	9.20040	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.53000	-0.00006	0.00002	0.00203	-0.00023	9.20040	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.53200	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.53400	-0.00006	0.00002	0.00203	-0.00023	9.20040	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.53600	-0.00006	0.00002	0.00203	-0.00023	9.11020	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.53800	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.54000	-0.00006	0.00002	0.00203	-0.00023	9.20040	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.54200	-0.00006	0.00002	0.00203	-0.00023	8.92980	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.54400	-0.00006	0.00002	0.00203	-0.00023	8.92980	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.54600	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.54800	-0.00006	0.00002	0.00203	-0.00023	8.92980	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.55000	-0.00006	0.00002	0.00203	-0.00023	9.02000	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.55200	-0.00006	0.00002	0.00203	-0.00023	9.02000	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.55400	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.55600	-0.00006	0.00002	0.00203	-0.00023	9.11020	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.55800	-0.00006	0.00002	0.00203	-0.00023	8.92980	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.56000	-0.00006	0.00002	0.00203	-0.00023	8.92980	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.56200	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.56400	-0.00006	0.00002	0.00203	-0.00023	8.74940	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.56600	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.56800	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.57000	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.57200	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.57400	-0.00006	0.00002	0.00203	-0.00023	8.56900	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.57600	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.57800	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.58000	-0.00006	0.00002	0.00203	-0.00023	8.74940	-89.19000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.58200	-0.00006	0.00002	0.00203	-0.00023	8.74940	-89.19000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.58400	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.10000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.58600	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.10000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.58800	-0.00006	0.00002	0.00203	-0.00023	8.56900	-89.19000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.59000	-0.00006	0.00002	0.00203	-0.00023	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.59200	-0.00006	0.00002	0.00203	-0.00023	8.56900	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.59400	-0.00006	0.00002	0.00203	-0.00023	8.65920	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.59600	-0.00013	0.00021	0.00199	-0.00005	8.65920	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.59800	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.60000	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.28000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.60200	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.60400	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.60600	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.60800	-0.00013	0.00021	0.00199	-0.00005	8.74940	-89.37000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.61000	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.46000	-2.21598	-0.72161	-0.16944	0.02050	1.13652	-0.51422
2.61200	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.37000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.61400	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.37000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.61600	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.46000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.61800	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.46000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.62000	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.62200	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.37000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.62400	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.46000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.62600	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.46000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.62800	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.63000	-0.00013	0.00021	0.00199	-0.00005	8.56900	-89.37000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.63200	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.37000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.63400	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.37000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.63600	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.63800	-0.00013	0.00021	0.00199	-0.00005	8.74940	-89.46000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.64000	-0.00013	0.00021	0.00199	-0.00005	8.74940	-89.46000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.64200	-0.00013	0.00021	0.00199	-0.00005	8.74940	-89.55000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.64400	-0.00013	0.00021	0.00199	-0.00005	8.74940	-89.55000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.64600	-0.00013	0.00021	0.00199	-0.00005	8.74940	-89.55000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.64800	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.65000	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.65200	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.64000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.65400	-0.00013	0.00021	0.00199	-0.00005	8.65920	-89.82000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.65600	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.65800	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.66000	-0.00013	0.00021	0.00199	-0.00005	8.83960	-89.73000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.66200	-0.00013	0.00021	0.00199	-0.00005	8.83960	-89.82000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.66400	-0.00013	0.00021	0.00199	-0.00005	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.66600	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.66800	-0.00023	0.00008	0.00203	-0.00053	8.83960	-89.82000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.67000	-0.00023	0.00008	0.00203	-0.00053	8.92980	-89.91000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.67200	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.67400	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.67600	-0.00023	0.00008	0.00203	-0.00053	8.83960	-89.82000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.67800	-0.00023	0.00008	0.00203	-0.00053	8.83960	-89.82000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.68000	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.68200	-0.00023	0.00008	0.00203	-0.00053	8.74940	-89.91000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.68400	-0.00023	0.00008	0.00203	-0.00053	8.83960	-90.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.68600	-0.00023	0.00008	0.00203	-0.00053	8.83960	-90.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.68800	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.69000	-0.00023	0.00008	0.00203	-0.00053	9.02000	-90.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.69200	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.91000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.69400	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.91000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.69600	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.69800	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.82000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.70000	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.73000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.70200	-0.00023	0.00008	0.00203	-0.00053	0.00000	-89.64000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.70400	-0.00023	0.00008	0.00203	-0.00053	8.92980	-89.64000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.70600	-0.00023	0.00008	0.00203	-0.00053	9.11020	-89.64000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.70800	-0.00023	0.00008	0.00203	-0.00053	9.11020	-89.64000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.71000	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.71200	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.91000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.71400	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.91000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.71600	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-2.11024	-1.07429	-1.00904	-0.20547	1.00622	-0.47376
2.71800	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.82000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.72000	-0.00023	0.00008	0.00203	-0.00053	9.02000	-89.82000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.72200	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.72400	-0.00023	0.00008	0.00203	-0.00053	0.00000	0.00000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.72600	-0.00023	0.00008	0.00203	-0.00053	9.11020	-89.82000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.72800	-0.00023	0.00008	0.00203	-0.00053	8.92980	-89.82000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.73000	-0.00023	0.00008	0.00203	-0.00053	8.92980	-89.82000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
2.73200	-0.00042	0.00011	0.00187	0.00024	0.00000	0.00000	-1.43230	-1.23766	-0.35040	-0.35416	0.67114	-0.48843
