/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_freedecay
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	model centered in window 2; probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Tue 11 May 2021 01:42:18 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
7.19200	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.19400	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.19600	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-89.46000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.19800	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.20000	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.20200	0.00045	-0.00062	-0.00092	0.00023	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.20400	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.20600	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-89.73000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.20800	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.21000	0.00045	-0.00062	-0.00092	0.00023	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.21200	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-89.82000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.21400	0.00045	-0.00062	-0.00092	0.00023	-6.22380	-89.82000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.21600	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-90.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.21800	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-90.09000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.22000	0.00045	-0.00062	-0.00092	0.00023	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.22200	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-89.82000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.22400	0.00045	-0.00062	-0.00092	0.00023	-6.31400	-89.73000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.22600	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.73000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.22800	0.00032	-0.00056	-0.00095	0.00015	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.23000	0.00032	-0.00056	-0.00095	0.00015	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.23200	0.00032	-0.00056	-0.00095	0.00015	-6.22380	-89.73000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.23400	0.00032	-0.00056	-0.00095	0.00015	-6.22380	-89.73000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.23600	0.00032	-0.00056	-0.00095	0.00015	-6.22380	-89.82000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.23800	0.00032	-0.00056	-0.00095	0.00015	-6.40420	-89.82000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.24000	0.00032	-0.00056	-0.00095	0.00015	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.24200	0.00032	-0.00056	-0.00095	0.00015	-6.40420	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.24400	0.00032	-0.00056	-0.00095	0.00015	-6.40420	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.24600	0.00032	-0.00056	-0.00095	0.00015	-6.49440	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.24800	0.00032	-0.00056	-0.00095	0.00015	-6.49440	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.25000	0.00032	-0.00056	-0.00095	0.00015	-6.40420	-89.46000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.25200	0.00032	-0.00056	-0.00095	0.00015	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.25400	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.25600	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.25800	0.00032	-0.00056	-0.00095	0.00015	-6.22380	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.26000	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.26200	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.26400	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.26600	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.64000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.26800	0.00032	-0.00056	-0.00095	0.00015	-6.31400	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.27000	0.00032	-0.00056	-0.00095	0.00015	-6.40420	-89.55000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.27200	0.00032	-0.00056	-0.00095	0.00015	0.00000	0.00000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.27400	0.00032	-0.00056	-0.00095	0.00015	-6.49440	-89.73000	0.88695	0.60895	2.96141	-0.32496	-0.87602	0.18392
7.27600	0.00032	-0.00056	-0.00095	0.00015	-6.49440	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.27800	0.00032	-0.00056	-0.00095	0.00015	-6.58460	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.28000	0.00032	-0.00056	-0.00095	0.00015	-6.58460	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.28200	0.00032	-0.00056	-0.00095	0.00015	-6.58460	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.28400	0.00032	-0.00056	-0.00095	0.00015	-6.49440	-89.82000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.28600	0.00032	-0.00056	-0.00095	0.00015	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.28800	0.00032	-0.00056	-0.00095	0.00015	-6.49440	-89.82000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.29000	0.00032	-0.00056	-0.00095	0.00015	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.29200	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.29400	0.00030	-0.00090	-0.00076	0.00021	-6.58460	-89.82000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.29600	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.29800	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.30000	0.00030	-0.00090	-0.00076	0.00021	-6.58460	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.30200	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.30400	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.30600	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.30800	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.55000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.31000	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.31200	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.31400	0.00030	-0.00090	-0.00076	0.00021	-6.85520	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.31600	0.00030	-0.00090	-0.00076	0.00021	-6.85520	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.31800	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.32000	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.32200	0.00030	-0.00090	-0.00076	0.00021	-6.76500	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.32400	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.32600	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.32800	0.00030	-0.00090	-0.00076	0.00021	-6.76500	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.33000	0.00030	-0.00090	-0.00076	0.00021	-6.76500	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.33200	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.33400	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.33600	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.33800	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.34000	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.34200	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.34400	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.34600	0.00030	-0.00090	-0.00076	0.00021	-6.76500	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.34800	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.35000	0.00030	-0.00090	-0.00076	0.00021	-6.76500	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.35200	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.35400	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.35600	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.35800	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.36000	0.00030	-0.00090	-0.00076	0.00021	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.36200	0.00030	-0.00090	-0.00076	0.00021	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.36400	0.00018	-0.00064	-0.00075	0.00027	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.36600	0.00018	-0.00064	-0.00075	0.00027	-6.67480	-89.64000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.36800	0.00018	-0.00064	-0.00075	0.00027	-6.67480	-89.73000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.37000	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.37200	0.00018	-0.00064	-0.00075	0.00027	-6.85520	-89.82000	0.95730	0.74743	2.82014	-0.24342	-0.88629	0.17216
7.37400	0.00018	-0.00064	-0.00075	0.00027	-6.76500	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.37600	0.00018	-0.00064	-0.00075	0.00027	-6.76500	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.37800	0.00018	-0.00064	-0.00075	0.00027	-6.85520	-89.64000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.38000	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.64000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.38200	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.38400	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.38600	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.38800	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.39000	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.39200	0.00018	-0.00064	-0.00075	0.00027	-7.03560	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.39400	0.00018	-0.00064	-0.00075	0.00027	-7.03560	-89.64000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.39600	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.39800	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.40000	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.55000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.40200	0.00018	-0.00064	-0.00075	0.00027	-7.12580	-89.64000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.40400	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.40600	0.00018	-0.00064	-0.00075	0.00027	-7.12580	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.40800	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.41000	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.41200	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.41400	0.00018	-0.00064	-0.00075	0.00027	-6.94540	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.41600	0.00018	-0.00064	-0.00075	0.00027	-7.12580	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.41800	0.00018	-0.00064	-0.00075	0.00027	-7.12580	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.42000	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.42200	0.00018	-0.00064	-0.00075	0.00027	-7.12580	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.42400	0.00018	-0.00064	-0.00075	0.00027	-7.12580	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.42600	0.00018	-0.00064	-0.00075	0.00027	-7.03560	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.42800	0.00018	-0.00064	-0.00075	0.00027	-7.03560	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.43000	0.00018	-0.00064	-0.00075	0.00027	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.43200	0.00018	-0.00064	-0.00075	0.00027	-6.85520	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.43400	0.00018	-0.00064	-0.00075	0.00027	-6.85520	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.43600	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.43800	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.44000	0.00049	-0.00060	-0.00093	0.00013	-6.85520	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.44200	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.44400	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.44600	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.44800	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.45000	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.45200	0.00049	-0.00060	-0.00093	0.00013	-6.67480	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.45400	0.00049	-0.00060	-0.00093	0.00013	-6.67480	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.45600	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.45800	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.91000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.46000	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.91000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.46200	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.46400	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.46600	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.82000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.46800	0.00049	-0.00060	-0.00093	0.00013	-6.67480	-89.64000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.47000	0.00049	-0.00060	-0.00093	0.00013	-6.67480	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.47200	0.00049	-0.00060	-0.00093	0.00013	-6.67480	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.47400	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.73000	1.21949	0.91719	2.71341	-0.19228	-1.00627	0.14314
7.47600	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.47800	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.48000	0.00049	-0.00060	-0.00093	0.00013	-6.76500	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.48200	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.48400	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.48600	0.00049	-0.00060	-0.00093	0.00013	-6.94540	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.48800	0.00049	-0.00060	-0.00093	0.00013	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.49000	0.00049	-0.00060	-0.00093	0.00013	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.49200	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.49400	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.49600	0.00049	-0.00060	-0.00093	0.00013	-6.85520	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.49800	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.50000	0.00049	-0.00060	-0.00093	0.00013	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.50200	0.00049	-0.00060	-0.00093	0.00013	-6.94540	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.50400	0.00049	-0.00060	-0.00093	0.00013	-7.03560	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.50600	0.00035	-0.00061	-0.00090	0.00071	-7.03560	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.50800	0.00035	-0.00061	-0.00090	0.00071	-7.03560	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.51000	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.51200	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.51400	0.00035	-0.00061	-0.00090	0.00071	-7.03560	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.51600	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.51800	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.52000	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.52200	0.00035	-0.00061	-0.00090	0.00071	0.00000	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.52400	0.00035	-0.00061	-0.00090	0.00071	-7.03560	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.52600	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.52800	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.53000	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.53200	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.53400	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.55000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.53600	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.53800	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.54000	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.54200	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.54400	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.54600	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.54800	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.55000	0.00035	-0.00061	-0.00090	0.00071	-6.94540	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.55200	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.55400	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.55600	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.64000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.55800	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.56000	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.56200	0.00035	-0.00061	-0.00090	0.00071	-6.85520	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.56400	0.00035	-0.00061	-0.00090	0.00071	-6.76500	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.56600	0.00035	-0.00061	-0.00090	0.00071	0.00000	0.00000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.56800	0.00035	-0.00061	-0.00090	0.00071	-6.67480	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.57000	0.00035	-0.00061	-0.00090	0.00071	-6.67480	-89.73000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.57200	0.00035	-0.00061	-0.00090	0.00071	-6.67480	-89.82000	1.65478	0.92717	2.55827	-0.19187	-1.16761	0.09907
7.57400	0.00035	-0.00061	-0.00090	0.00071	-6.67480	-89.82000	1.41913	1.05813	2.43951	-0.12652	-1.05985	0.11643
7.57600	0.00026	-0.00061	-0.00097	0.00015	-6.67480	-89.73000	1.41913	1.05813	2.43951	-0.12652	-1.05985	0.11643
